Latitude,Longitude,Pokemon
39.39936072,-113.484112,Drifblim
62.49944867,-154.3554441,Meganium
33.84795715,-97.38549729,Charizard Gmax
32.2155742,-89.78393679,Gardevoir Mega
45.90441404,-69.08312768,Jolteon
40.20323789,-104.9710786,Cufant
45.74216871,-90.03447574,Dubwool
34.62436172,-113.1010748,Psyduck
35.14819501,-89.54607097,Minior Red
35.15232767,-96.82538473,Poliwag
39.35389086,-114.8296805,Darumaka
32.92683327,-84.81099264,Hoopa Unbound
64.30898104,-142.9044906,Wailmer
34.29781864,-104.3920062,Marshtomp
41.64650149,-77.98253411,Lurantis
42.03612683,-101.2037666,Butterfree Gmax
36.8704433,-110.2438186,Pikachu Phd
39.4945562,-113.6998111,Sylveon
66.01007066,-151.6314136,Misdreavus
31.33383968,-100.7884924,Conkeldurr
36.12040896,-100.9279512,Mantyke
34.33796155,-99.30985306,Goodra
39.70912324,-106.9383385,Ninetales Alola
30.79653446,-95.2330277,Dugtrio
60.85481303,-163.8119998,Clauncher
62.60555111,-155.6226033,Nihilego
41.72080359,-75.29253992,Mawile Mega
35.69125577,-78.10999608,Nidoqueen
42.70040034,-122.4301872,Woobat
33.11450182,-80.13537625,Indeedee Male
30.61527387,-86.89654174,Swablu
45.97861044,-85.53109868,Heracross Mega
66.92622765,-160.1508923,Pheromosa
38.151765,-116.0669123,Dewott
68.12592357,-147.5289395,Wartortle
31.67610485,-87.90478287,Dragonair
37.53183137,-78.43401155,Mareanie
65.21466984,-156.5467018,Charizard Gmax
37.87765092,-80.87722209,Conkeldurr
61.68802226,-141.0898976,Cascoon
43.9444611,-96.08975638,Carracosta
47.51511909,-123.8040154,Sudowoodo
41.8263099,-111.0057459,Kingler
46.73369646,-100.3448525,Golduck
68.36228562,-148.9964219,Shiinotic
45.13232135,-95.11512823,Cufant
67.14616993,-143.44547,Rotom Frost
45.30337861,-96.06073452,Corphish
62.64102534,-143.7790101,Ponyta Galar
65.65078586,-164.0903991,Pignite
63.66521654,-143.6195204,Drifloon
45.90007574,-109.6242807,Conkeldurr
42.45454255,-83.73298669,Sinistea
66.67083749,-150.8134133,Weezing
46.71247984,-118.0603147,Tepig
40.25356422,-83.50836895,Natu
38.73161984,-89.43842519,Abra
31.0950312,-103.6969861,Kangaskhan Mega
37.92453856,-111.3354862,Metagross Mega
48.17629125,-96.69914637,Venusaur Mega
47.99419484,-109.5696632,Yungoos
37.50656243,-82.00788695,Mamoswine
46.03387008,-69.32630921,Litten
33.21593671,-88.10652821,Lopunny
45.12453049,-97.10308844,Doduo
61.76428554,-154.277147,Mandibuzz
60.51193662,-142.5533907,Alcremie Gmax
37.2058206,-110.1596677,Bergmite
65.06843605,-154.4382976,Tentacool
37.15831691,-87.34779306,Lapras
44.33591808,-110.2382717,Escavalier
37.11025879,-92.10488419,Gengar
36.53293978,-83.30921913,Sigilyph
43.23763587,-82.77967198,Azumarill
38.42879189,-110.7355627,Metagross Mega
41.46495756,-103.3918713,Pelipper
41.51297762,-121.1007305,Mimikyu Totem Busted
43.70525165,-110.5294083,Ribombee
43.77726925,-121.4386501,Zweilous
42.16899248,-71.26585596,Shiinotic
62.29646371,-154.4962262,Kabutops
43.28967253,-89.52095512,Ivysaur
44.21949525,-71.65293058,Golem
40.43996209,-92.77308788,Manectric
68.38778417,-147.6022268,Diancie
33.14677718,-103.5997342,Pikachu Libre
46.72774738,-91.63904738,Escavalier
37.47867244,-93.96997054,Deoxys Attack
39.27654236,-107.4818247,Phione
62.77315729,-163.7715044,Crobat
45.50307001,-114.4800258,Phione
44.26086259,-91.93120024,Pikachu Gmax
33.91659957,-97.81921568,Staraptor
41.41663016,-119.3131745,Pangoro
33.78208522,-113.0294063,Lycanroc Dusk
68.25499369,-161.2110118,Karrablast
45.41522398,-86.55916661,Inteleon
64.56213694,-154.4793024,Ludicolo
43.24413784,-111.9592957,Aerodactyl Mega
37.51599707,-112.2915886,Spinda
69.32832129,-154.8789654,Exploud
35.48732056,-102.0321215,Hitmonlee
69.8965265,-160.6594659,Heracross
31.97835392,-98.50030834,Scolipede
34.36366203,-91.53186006,Exeggutor
34.54785076,-108.0750374,Mightyena
38.65490626,-85.61812718,Mamoswine
69.68423795,-144.425039,Dracozolt
64.52003034,-149.6796977,Quagsire
47.25019804,-115.3903259,Excadrill
45.53738527,-90.62690292,Loudred
48.56362882,-115.6188005,Oddish
48.16300363,-118.2896309,Darmanitan Standard
39.54351183,-94.01346213,Shelgon
41.89695311,-85.6283954,Solrock
46.8283317,-69.3946916,Ferrothorn
32.08688338,-90.62532561,Arctozolt
39.7184689,-87.88634058,Porygon2
44.16543655,-106.3799497,Budew
68.7745735,-158.3513296,Pumpkaboo Large
45.06957121,-69.27942075,Pumpkaboo Large
46.27505132,-91.09680933,Meowth Alola
63.41965061,-141.8338773,Blastoise Mega
70.37294859,-160.0460128,Lickilicky
39.2491919,-105.9800719,Rolycoly
69.21798502,-149.5722106,Houndour
64.63870516,-166.1071044,Rookidee
67.51872652,-151.8720396,Doduo
44.92535873,-73.65393845,Trapinch
41.55937569,-103.2538285,Mime Jr
41.75374165,-115.5396154,Pineco
39.75484086,-101.4109187,Mime Jr
38.09370183,-122.1633027,Gyarados
46.00897024,-93.05250776,Houndour
42.01198499,-110.300265,Marowak Alola
48.67072384,-96.96708496,Aegislash Blade
42.96319739,-77.29582535,Grookey
45.06302763,-108.6293934,Grotle
40.8099786,-123.0026165,Garchomp
35.28528521,-80.2892599,Onix
29.87470564,-97.89819162,Duosion
59.40691295,-156.8628663,Torchic
45.88274495,-122.0762144,Bronzong
36.74477912,-114.7549779,Drednaw
47.9625977,-102.1665798,Scizor
41.45730961,-114.7109081,Karrablast
40.42489549,-98.17441478,Pikachu Phd
33.26773253,-107.7082309,Wurmple
41.03512517,-103.8426769,Diggersby
70.31660583,-159.4917974,Golett
40.6679258,-108.7583717,Magnezone
40.63425655,-77.19065831,Pelipper
46.32049238,-117.7477729,Goodra
44.76284631,-68.71341899,Surskit
34.67700733,-110.8756134,Slugma
37.66141593,-93.55412582,Mienfoo
39.15814821,-92.05165938,Dracovish
36.35362227,-90.64420276,Simisear
40.6226994,-75.80036688,Politoed
41.90130529,-85.83394689,Excadrill
42.8642742,-117.9231303,Machamp Gmax
35.29229285,-120.4497046,Kabutops
34.46422862,-115.4480979,Gliscor
29.21448974,-98.8285769,Ponyta
29.53840953,-90.89793856,Nuzleaf
37.24426746,-98.0062267,Shaymin Land
33.42682539,-110.0851694,Budew
40.17590015,-90.93713754,Gliscor
43.83931724,-120.6587294,Arcanine
45.98980971,-108.6132871,Cherubi
47.11099218,-101.5947617,Yanmega
43.56902052,-93.65393547,Sableye Mega
40.04339084,-76.81197198,Pikachu
39.26581413,-119.8811557,Carbink
34.82551895,-80.83832368,Zweilous
45.73678093,-88.55636737,Meowth Alola
31.73047071,-111.68029,Wurmple
38.58316395,-120.8039975,Aromatisse
41.8360956,-80.44920384,Lilligant
42.78456774,-77.51745659,Meowth Alola
40.70570068,-122.5560558,Ledian
33.87300938,-109.915914,Koffing
42.35144974,-97.82574844,Throh
45.55559,-88.42451878,Ponyta Galar
36.07762752,-109.4491565,Eldegoss
33.72577381,-91.53226775,Zeraora
30.54925981,-98.99792989,Solrock
45.4787843,-100.5028016,Hypno
46.75249235,-110.2691264,Hitmontop
35.74086771,-107.2799945,Pikachu Alola Cap
42.01937437,-110.3331514,Spoink
40.93186073,-98.66938887,Hitmonchan
47.07399514,-90.77750393,Snubbull
32.75375892,-96.75562822,Magikarp
34.78618685,-87.94802036,Celebi
33.20929078,-83.25001314,Gothita
40.22142286,-110.0989668,Chatot
39.85341007,-78.23461683,Pheromosa
65.43888365,-165.5781936,Corsola Galar
40.79537976,-74.91576797,Eevee
40.79557606,-73.15462085,Porygon2
48.18460472,-101.3841675,Pichu
56.20295788,-159.1641529,Bayleef
39.55270473,-86.71451987,Toxtricity Low Key
36.56730073,-96.57383995,Eldegoss
65.2298301,-161.599745,Alomomola
43.67297347,-89.15651158,Magby
27.87878369,-97.56304802,Solosis
68.0216851,-159.8429794,Sandslash Alola
46.51708965,-106.4856226,Pelipper
67.98092785,-141.7391995,Wurmple
48.94062451,-102.8473269,Swirlix
38.24976266,-81.23621822,Finneon
47.3192144,-106.0119349,Sewaddle
60.75847533,-161.8285762,Sandslash Alola
37.00144444,-80.56903551,Teddiursa
68.51856634,-160.2646846,Skuntank
44.92106882,-69.67896863,Lotad
46.15468994,-100.0680678,Dodrio
29.20732558,-103.4338867,Hippowdon
63.75919459,-152.6744212,Rapidash Galar
33.3351317,-89.60543177,Shiftry
66.26931838,-145.5175687,Totodile
35.677093,-78.20676586,Exeggutor
34.21839405,-83.58556426,Floatzel
44.94599362,-90.23614112,Pachirisu
40.67502938,-94.22877265,Psyduck
69.046896,-154.5989195,Rookidee
42.44156644,-74.69820943,Garbodor
43.79224661,-71.89788178,Wailmer
33.17120798,-95.43551821,Electabuzz
32.69697869,-99.45063485,Reuniclus
68.99028432,-152.5182797,Murkrow
39.98584132,-82.05003151,Archen
46.97631877,-116.9538659,Copperajah Gmax
64.72718252,-149.3112049,Ursaring
28.60456087,-98.09728827,Weepinbell
68.40704537,-150.0662772,Torterra
47.68934103,-107.3335149,Yamask Galar
64.75522743,-163.1017093,Torterra
63.21045845,-147.9741969,Guzzlord
43.98717419,-90.18966714,Basculin Blue Striped
61.92924534,-165.6643071,Unown
38.96377328,-99.87391133,Binacle
47.73289771,-110.497461,Metang
43.77439167,-88.75173229,Cubone
38.54875616,-80.41477401,Venipede
60.53209935,-144.8319874,Dewgong
37.30089296,-92.228958,Rhyhorn
45.3804365,-101.4880682,Salazzle Totem
46.53763663,-115.1387698,Grimer Alola
48.66042458,-100.732637,Tyranitar Mega
47.55285723,-99.07027627,Beedrill Mega
70.78796331,-156.8511614,Arcanine
30.96156663,-101.4535328,Marshtomp
42.18176328,-84.6195612,Mudsdale
30.02756524,-103.4748787,Prinplup
32.69535053,-82.58302139,Trumbeak
31.62528916,-84.7163706,Monferno
59.97579342,-151.3964631,Wynaut
31.89074461,-108.8633085,Herdier
36.83843744,-93.68689376,Grovyle
39.42165463,-102.0412498,Sandaconda
47.16493374,-115.7444236,Greninja
35.03032394,-102.7364795,Baltoy
43.78535179,-83.06773047,Sandshrew
43.03321749,-106.3829369,Sandygast
44.45327391,-87.20341973,Bibarel
69.13440518,-146.4277453,Aerodactyl
63.68357633,-144.6103384,Fletchinder
58.15310499,-156.6621763,Eelektross
67.42858078,-159.5147166,Orbeetle
33.58949415,-98.93039358,Appletun
61.31439723,-155.3447956,Buzzwole
59.42443876,-159.4447399,Eelektrik
68.21825193,-152.7256223,Aegislash Blade
38.693694,-97.5090853,Volcarona
62.99290624,-145.3596281,Primarina
38.99299161,-79.74854518,Plusle
42.97718582,-115.8491405,Blitzle
67.53354059,-150.1647207,Arctozolt
58.76916047,-154.1564852,Pachirisu
36.88495227,-114.5757339,Centiskorch
44.05616036,-69.21438134,Gorebyss
48.31218793,-121.6350959,Kirlia
49.29087454,-95.10406696,Charizard Mega Y
62.11868946,-158.7405756,Lurantis
60.88302322,-163.3082534,Liepard
70.2972762,-148.740696,Exeggutor
47.87474376,-112.8833521,Oricorio Baile
41.27139864,-98.16556316,Indeedee Male
42.30676054,-106.1191528,Gorebyss
63.32426048,-160.731757,Magcargo
33.17487028,-81.10965395,Tranquill
32.66723662,-81.44076202,Minior Blue Meteor
45.29159624,-116.2790615,Cinderace Gmax
30.60470003,-86.12523558,Seaking
68.37337045,-151.8589681,Grookey
62.38865465,-149.1346025,Crawdaunt
44.79601886,-88.77690557,Lucario Mega
67.84494965,-155.3949251,Keldeo Resolute
43.40160883,-119.471502,Arceus
29.52598583,-102.7984807,Sentret
47.12188642,-123.8794801,Xatu
42.85027659,-120.1368867,Sandaconda Gmax
38.65397893,-120.7604431,Ferrothorn
39.55962182,-95.43510673,Togedemaru
35.9019662,-103.1217919,Swirlix
34.2271649,-91.60654519,Omastar
35.28285104,-110.1365305,Arcanine
69.04301452,-152.2846511,Pichu
38.06218979,-80.95297916,Audino Mega
47.796284,-95.16542662,Yanmega
59.43492767,-154.3634714,Stakataka
47.39293467,-113.2906774,Rhydon
39.83961973,-108.7844296,Wobbuffet
69.4182328,-147.7606895,Skarmory
60.14697201,-163.8445858,Staravia
64.50812099,-153.3248981,Volcarona
46.54834732,-111.562945,Empoleon
33.51797095,-103.8490789,Purugly
43.12308806,-86.97525798,Salazzle Totem
32.02803716,-106.23909,Eiscue Noice
38.57755151,-85.93645398,Burmy
41.7032304,-73.53802417,Floette
35.2048579,-78.01384199,Sliggoo
40.69265491,-82.7066025,Electabuzz
40.55298106,-87.30843734,Clefairy
39.36575191,-93.07133997,Silicobra
61.7379644,-150.9258525,Pidgeot Mega
29.67087255,-92.03522921,Lapras Gmax
44.01019412,-107.625845,Melmetal Gmax
69.36712725,-148.3942777,Froakie
41.91726533,-117.787129,Falinks
68.28954557,-151.6082061,Swablu
40.54273337,-88.94533813,Sandslash
43.43300957,-115.6787989,Pikachu Unova Cap
66.50601927,-164.7660515,Keldeo Resolute
38.00892232,-103.1893,Pikachu Original Cap
67.57511565,-151.4521459,Magmar
32.58835887,-88.26677211,Luvdisc
31.99255634,-94.39539641,Lanturn
63.83482036,-155.1710902,Glalie
45.58323525,-122.4458306,Meowth Gmax
26.54906593,-80.17111955,Honchkrow
66.21107804,-148.9056025,Rockruff Own Tempo
34.7161318,-90.55312163,Gogoat
34.62056795,-108.0198438,Dragalge
30.35849059,-85.87651068,Sigilyph
63.28287015,-169.341827,Tangela
35.87912808,-77.94030214,Minior Yellow
67.19177918,-150.0072838,Monferno
45.539895,-104.2676067,Scraggy
34.37257116,-101.8090951,Scizor
37.74822507,-105.6694209,Floette
34.39245471,-85.02311479,Sandshrew
60.16500415,-143.2127708,Goodra
40.55535204,-93.21566326,Krookodile
45.98008778,-96.51271394,Noibat
58.7316383,-161.3712173,Gothorita
36.31738073,-82.26644732,Pumpkaboo Small
61.36570351,-164.3377103,Marshadow
62.57414446,-160.9365398,Pumpkaboo Large
42.08126329,-109.0769753,Pikachu Belle
39.15902942,-90.83700168,Caterpie
42.20062013,-83.18482112,Magnezone
64.03415695,-146.5431552,Prinplup
41.75594989,-80.73176853,Slurpuff
46.20379493,-89.31571474,Zebstrika
32.24716812,-94.05959682,Frogadier
43.94819665,-88.40753532,Kabuto
68.77652834,-150.4881166,Tirtouga
35.19482942,-79.80973295,Pikachu Phd
30.45753854,-84.59735165,Pidgeot
40.81296049,-93.33741165,Blipbug
68.40608858,-160.3593573,Sylveon
29.38510562,-100.8876084,Cursola
34.05891257,-97.79099984,Bouffalant
66.93171887,-142.7481663,Roselia
46.90424936,-119.3460387,Manectric Mega
37.18587027,-102.1511519,Milotic
62.59806685,-159.9609216,Anorith
46.60569551,-87.80924936,Appletun Gmax
62.92542366,-155.7177811,Passimian
44.09432477,-123.0038885,Golisopod
33.95656456,-85.49503655,Magearna
35.58886179,-97.1251844,Tyrantrum
46.70973013,-118.449823,Larvitar
44.20003197,-90.88218888,Drilbur
62.34269291,-164.1809026,Voltorb
69.5823987,-147.9968952,Cloyster
36.65924073,-89.36204273,Boltund
43.15326279,-123.9539,Butterfree
39.47512109,-86.34984048,Cinccino
31.44778089,-92.76888138,Shuckle
39.70961484,-80.76062767,Lunatone
62.1371995,-155.6853102,Gulpin
31.86327526,-96.48256466,Venomoth
46.80181314,-87.50346369,Kabuto
43.84443579,-98.50938051,Glameow
67.59587107,-153.0765905,Absol Mega
61.528796,-161.3794151,Litten
37.58176892,-115.7262356,Chinchou
60.29398968,-159.9770201,Caterpie
69.39850713,-162.6983794,Centiskorch
35.07793964,-109.9233714,Honchkrow
37.29474877,-115.488789,Raticate Totem Alola
45.77989412,-107.341849,Obstagoon
45.74193163,-117.564032,Lucario Mega
41.5684265,-97.21551919,Wooper
37.55706143,-89.39702976,Lickilicky
44.85772457,-89.71415824,Swoobat
45.74061285,-97.38979718,Sealeo
33.85608909,-85.75858855,Grookey
67.30183752,-155.007453,Mothim
45.8349485,-102.1169005,Altaria
33.8665035,-102.1129238,Charmander
38.4937217,-75.30395164,Yanma
34.52026723,-109.8470052,Komala
70.41846616,-157.222927,Dragonite
38.31671935,-85.74984238,Diancie
32.76162607,-103.7864581,Pikachu Cosplay
60.33783846,-160.3038579,Poliwrath
34.75990219,-107.81824,Happiny
31.3630706,-91.59243437,Rattata Alola
64.53350454,-148.8163704,Tangrowth
33.70256629,-93.4823653,Sandaconda Gmax
37.36363293,-111.1789802,Zorua
67.71796358,-155.1215425,Wynaut
62.13065556,-148.0908629,Silicobra
48.36258438,-109.1091257,Sandshrew Alola
36.42803179,-93.64098051,Scyther
42.20681777,-100.6808628,Mawile Mega
68.75841806,-159.7203853,Oshawott
39.54382939,-110.2049959,Corviknight Gmax
62.69464294,-150.056894,Ledian
33.37225701,-110.3343275,Guzzlord
28.39869731,-80.71909133,Wooper
41.12573817,-90.37387868,Stoutland
36.56231297,-110.3769582,Wobbuffet
47.18903819,-112.1525103,Turtonator
42.76851561,-94.13417385,Cutiefly
32.4568812,-95.20799896,Corviknight Gmax
40.53105326,-80.58322672,Prinplup
42.80336273,-121.6660958,Dhelmise
43.98069309,-92.90333763,Vikavolt Totem
36.7700494,-82.49175511,Grovyle
40.50956374,-117.4391291,Toxicroak
48.46962442,-99.968606,Golduck
39.22387048,-89.78086676,Ariados
41.14157165,-111.8884775,Swirlix
33.61443498,-80.90265925,Graveler
59.72297783,-156.8863144,Linoone Galar
33.19439379,-101.0454828,Togedemaru Totem
61.36967027,-147.2441967,Raticate Alola
32.38972029,-95.33074343,Lampent
67.70376567,-161.1141875,Pumpkaboo Average
39.9199615,-111.6534849,Shelmet
35.78147077,-77.92113747,Growlithe
69.62241232,-157.9128652,Darmanitan Zen
44.39103964,-108.1624836,Machoke
59.33986384,-158.3137016,Swampert
32.18223196,-92.23356958,Houndoom Mega
69.01996851,-149.7052274,Wigglytuff
44.02564546,-71.78823161,Mimikyu Busted
39.98418987,-91.3161294,Kabuto
34.93195002,-76.45221779,Cubchoo
46.91935925,-112.0249115,Corvisquire
39.29610601,-122.0303301,Aromatisse
65.71059202,-149.248537,Spewpa
45.77070915,-120.6183852,Pikachu Alola Cap
46.3180408,-101.8206093,Seedot
47.29433666,-88.12355161,Torchic
65.66606977,-167.6277973,Skitty
46.25358609,-117.2698383,Fraxure
39.23116938,-109.4998514,Graveler
43.47599244,-102.2302583,Lurantis Totem
35.86691744,-109.5851886,Mightyena
41.61342218,-94.50030574,Audino Mega
35.18989884,-77.92399037,Oricorio Pau
40.15747931,-99.07823444,Machamp
37.89819684,-119.7464378,Shedinja
39.20008878,-111.3473519,Espeon
67.41327144,-160.906869,Dewgong
40.0645759,-118.3352729,Carkol
35.42331647,-112.2546413,Slowpoke Galar
33.46179422,-94.64318814,Vulpix Alola
46.4622952,-94.22733762,Voltorb
61.36563999,-161.8885707,Bagon
32.89748165,-81.47364236,Eelektrik
43.56543711,-90.15005906,Sinistea
33.33679906,-86.67111217,Chansey
43.57715278,-99.72171584,Lillipup
44.6493489,-89.59048095,Poliwhirl
43.3481635,-110.1917243,Torkoal
37.383751,-106.7103664,Aegislash Shield
44.5501861,-101.3821791,Magcargo
61.43519723,-165.0288091,Buizel
38.89653235,-80.55447396,Togepi
45.01181402,-91.29331513,Typhlosion
62.48951579,-151.6459396,Sableye
47.51691293,-115.4628613,Sizzlipede
37.73027353,-79.93385755,Mismagius
47.52230124,-99.54675469,Frosmoth
32.87104036,-95.34736321,Palpitoad
47.21132032,-124.0617036,Sceptile
32.43938803,-103.3223712,Sandshrew
68.98398068,-148.0784361,Houndoom
41.42505624,-77.43582881,Gogoat
34.61250974,-88.94594652,Minior Green Meteor
40.67256839,-79.79719171,Rhyhorn
40.81002351,-96.51160446,Cacturne
44.69596728,-97.05247994,Shedinja
70.7081542,-158.9406623,Charmeleon
44.59421376,-116.4833715,Wishiwashi School
37.2233886,-106.2140373,Meowth
69.01477017,-142.7292999,Horsea
59.61897689,-150.4984449,Milcery
66.77598775,-141.1865324,Gallade Mega
41.33731342,-73.93004768,Mothim
41.98649965,-105.6926951,Zebstrika
39.41186576,-121.7914125,Pawniard
69.5143403,-161.2929499,Diglett
61.01724087,-163.0849824,Whirlipede
65.98746001,-144.9446585,Pumpkaboo Small
36.79698592,-114.9195954,Whismur
40.79775138,-111.3970245,Wobbuffet
64.19989764,-143.8894335,Sylveon
42.24020981,-118.0905913,Meowth Gmax
62.13302857,-156.8701568,Croagunk
62.1814814,-152.564813,Samurott
69.79364588,-153.725058,Lycanroc Midnight
64.81334536,-163.0491061,Quagsire
63.49175643,-142.3938943,Swampert
34.83366732,-105.7929224,Gallade Mega
43.10478324,-76.15457558,Qwilfish
31.56667765,-83.98521643,Houndoom
64.31101169,-146.1372836,Corvisquire
41.82033818,-119.6574383,Empoleon
42.94746162,-84.10398808,Solosis
30.62230488,-99.94591219,Mantyke
35.50488973,-78.85264373,Spiritomb
30.20602762,-102.5137391,Burmy
67.77011333,-157.4738423,Cacturne
32.7259114,-102.3835423,Machoke
40.82955555,-114.9864714,Flareon
42.4618484,-84.04601451,Ariados
67.53353215,-151.5736534,Coalossal
37.42005605,-89.993924,Armaldo
33.13708126,-97.18406097,Indeedee Male
48.28753343,-118.9097212,Probopass
41.66338784,-75.22847502,Bonsly
32.99841498,-99.31699261,Pumpkaboo Large
36.28282965,-106.5790225,Vikavolt Totem
64.35603816,-143.3933228,Stoutland
46.02835715,-111.3214258,Blitzle
63.91499345,-158.8197441,Garchomp
66.61091591,-156.6117311,Aurorus
60.34753384,-142.5840551,Rockruff Own Tempo
48.48752258,-114.2572094,Tyrogue
36.94231964,-101.9591323,Glameow
41.29188881,-103.8179485,Muk
38.35890814,-98.26817695,Sceptile
45.81315582,-104.6584923,Pincurchin
44.94430923,-108.52426,Gossifleur
46.89529681,-88.02346156,Hariyama
69.96230494,-146.7598375,Tyrantrum
47.04625248,-92.9216128,Marowak Totem
39.60858489,-90.64820592,Blitzle
39.87322037,-114.4458344,Hatterene Gmax
41.63395311,-115.9579731,Wooloo
43.62658514,-117.2277937,Avalugg
60.25600559,-145.0380376,Blissey
63.18747223,-159.413678,Shiftry
34.76927289,-76.95910053,Duosion
39.02287913,-115.7822192,Obstagoon
39.49580314,-95.30770719,Castform
37.06995863,-115.3018926,Mothim
37.63599173,-79.3601211,Pikachu Alola Cap
34.63999851,-81.75987727,Venusaur Mega
41.17041084,-82.86209834,Salandit
67.43865862,-152.6025707,Darkrai
34.39560213,-94.83439652,Minior Red
43.79312489,-91.24265961,Shuckle
45.37070985,-105.6561831,Darkrai
45.87276397,-101.9488401,Bulbasaur
43.5903802,-93.56869194,Duraludon
33.442594,-111.7677008,Minior Red
47.86480577,-103.8727467,Gengar Gmax
59.59986671,-161.6857161,Raboot
36.37894967,-121.206584,Chimchar
36.43601423,-113.4472675,Wailmer
34.09317743,-115.8349949,Venusaur
69.45679513,-161.654036,Cranidos
29.6380662,-99.56611602,Cranidos
63.30060587,-142.8599923,Blipbug
62.77848128,-153.0868141,Beartic
45.17587378,-93.06427579,Greninja Ash
35.3395248,-92.84166041,Pikachu Cosplay
41.32584673,-94.22074552,Pikachu Pop Star
40.05280722,-90.70816391,Wormadam Plant
40.87120441,-123.0352149,Oricorio Pom Pom
32.62190649,-84.32037327,Sandshrew Alola
45.66973135,-103.2787979,Rotom Fan
59.15450376,-135.3197429,Klink
65.05485559,-147.6989706,Sylveon
36.80451248,-92.66508696,Gliscor
28.91639795,-97.07070471,Meltan
42.26412601,-115.1142218,Breloom
69.21973841,-147.3089308,Dwebble
41.9076318,-88.51385529,Exeggutor
34.11369155,-118.6628638,Mudsdale
60.62717972,-160.2534152,Ninjask
44.09153243,-102.7469431,Scyther
37.8131039,-95.58569648,Yanmega
43.14550372,-123.1015127,Blacephalon
61.24869186,-147.2577643,Kadabra
38.04682619,-105.0828305,Luxio
66.55457711,-150.1945002,Mankey
38.24653701,-95.70859216,Tyrunt
29.96582531,-100.7825468,Hoopa
41.29360787,-121.615079,Nidoran F
65.65791222,-150.3631709,Litleo
37.08681681,-110.023593,Drednaw
44.32463469,-83.1070218,Manaphy
35.02827055,-100.9693294,Chandelure
39.50189254,-82.00356262,Weepinbell
66.92603303,-142.4519338,Cramorant
34.78840609,-78.46825372,Turtwig
35.8543271,-82.65466299,Meditite
44.28026729,-114.5906162,Ampharos Mega
62.43006053,-149.3587542,Charizard Mega Y
45.00262474,-90.00399368,Popplio
30.89880516,-102.2925714,Snorlax Gmax
30.51793497,-87.78852485,Doublade
62.92767245,-148.726943,Tsareena
35.16076905,-89.35823775,Salazzle Totem
47.43451869,-94.70491208,Numel
42.14468856,-115.863287,Pikachu Hoenn Cap
42.02118938,-78.7429365,Oricorio Pau
39.90995314,-117.6974646,Sableye
45.98143835,-95.03622443,Golduck
40.32940335,-112.2139516,Dedenne
55.50640258,-130.032553,Dusclops
37.31962596,-101.6926709,Togedemaru
47.43354365,-106.1238165,Munna
42.19742066,-91.43342849,Noivern
39.40053217,-75.99472556,Drampa
64.85497719,-165.5009695,Solrock
48.42084107,-105.0450065,Poochyena
64.36561491,-154.8876604,Koffing
36.98288511,-103.5875997,Beautifly
45.47511861,-122.7011938,Frogadier
35.97391253,-100.1444501,Raichu
35.69088996,-111.980964,Dedenne
57.98008222,-133.108164,Wigglytuff
37.24351084,-86.49664507,Feraligatr
55.46822093,-130.1853117,Ponyta
46.99678166,-99.83491865,Piloswine
34.50817106,-87.44834065,Chansey
46.84646015,-69.12487479,Corsola
43.92147508,-109.1373203,Parasect
41.95646496,-120.9734372,Salamence Mega
39.34630276,-110.6997892,Garbodor
60.86419417,-163.4169449,Azurill
63.83613776,-144.4318217,Coalossal Gmax
33.41944946,-93.91289431,Thwackey
65.73924561,-150.3824823,Hakamo O
34.32181715,-103.7297994,Duraludon Gmax
46.76879608,-108.8068196,Furfrou
36.40751811,-107.9691138,Vulpix Alola
64.45926985,-146.2698859,Melmetal Gmax
37.67972069,-91.08943252,Elekid
47.42744106,-123.463678,Pignite
27.98048939,-81.97462045,Cherubi
38.75064282,-120.1010639,Dewott
65.72923946,-142.7652311,Marowak Alola
33.17570745,-109.1434286,Farfetchd Galar
37.92212571,-86.12036837,Klefki
62.19955208,-161.6618678,Skuntank
39.15816029,-122.0258411,Shelmet
45.03668352,-70.58260158,Miltank
36.63316562,-100.2642268,Pikachu
37.77709508,-90.27852496,Froslass
58.94260243,-156.5503986,Vanillish
40.61559145,-101.3023783,Herdier
32.07907043,-86.41099308,Vileplume
61.93653508,-143.2035058,Gourgeist Average
67.73493066,-156.5395372,Lycanroc Midday
38.93355707,-117.0709429,Wormadam Trash
37.66582024,-96.62298164,Heliolisk
60.47854552,-150.7344545,Blacephalon
34.48498583,-81.96265938,Mudkip
57.42085446,-133.6243669,Vulpix
44.97068185,-105.7907966,Corviknight
47.17417614,-87.04314294,Gothita
68.3075275,-162.5329821,Deerling
47.60844528,-97.49489632,Turtwig
46.28581627,-86.40235313,Stantler
37.70935374,-103.0176595,Swablu
64.87466805,-161.7232574,Panpour
46.76133824,-111.9803414,Sandslash
69.7778963,-158.8151284,Gengar
41.05464559,-91.35495781,Swirlix
62.89702798,-148.2704718,Mienshao
45.97810113,-102.4963633,Poliwhirl
43.39871311,-83.62175016,Poipole
30.50715033,-102.0025634,Lombre
67.69227275,-149.5241097,Mr Mime
41.46688824,-88.66257241,Aerodactyl Mega
59.99602707,-156.8094209,Barbaracle
29.13354597,-95.49855752,Stunky
43.5413247,-90.78215628,Foongus
41.46668955,-91.45546861,Steelix
39.51530632,-75.36785341,Staraptor
31.05531298,-94.26579042,Poochyena
